Info 0    [22:58:00.749] Starting TS Server
Info 298  [23:04:22.182] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 299  [23:04:22.186] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 69 structureChanged: false structureIsReused:: Completely Elapsed: 3.7702999971807003ms
Info 300  [23:04:22.186] Different program with same set of files
Info 301  [23:04:22.188] getCompletionData: Get current token: 0.01635099947452545
Info 302  [23:04:22.188] getCompletionData: Is inside comment: 0.07299099862575531
Info 303  [23:04:22.188] getCompletionData: Get previous token: 0.07326000183820724
Info 304  [23:04:22.189] getCompletionsAtPosition: isCompletionListBlocker: 0.3234499990940094
Info 305  [23:04:22.196] getExportInfoMap: cache hit
Info 306  [23:04:22.227] collectAutoImports: resolved 0 module specifiers, plus 27 ambient and 13 from cache
Info 307  [23:04:22.227] collectAutoImports: response is incomplete
Info 308  [23:04:22.227] collectAutoImports: 30.59478100016713
Info 309  [23:04:22.227] getCompletionData: Semantic work: 38.54467400163412
Info 310  [23:04:22.251] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 23.255330998450518
Info 311  [23:04:22.262] getCompletionData: Get current token: 0.010249998420476913
Info 312  [23:04:22.262] getCompletionData: Is inside comment: 0.03785599768161774
Info 313  [23:04:22.263] getCompletionData: Get previous token: 0.06097500026226044
Info 314  [23:04:22.263] getCompletionsAtPosition: isCompletionListBlocker: 0.03819900006055832
Info 315  [23:04:22.277] getExportInfoMap: cache hit
Info 316  [23:04:22.285] collectAutoImports: resolved 0 module specifiers, plus 27 ambient and 13 from cache
Info 317  [23:04:22.285] collectAutoImports: response is incomplete
Info 318  [23:04:22.285] collectAutoImports: 7.399610001593828
Info 319  [23:04:22.285] getCompletionData: Semantic work: 22.226840000599623
Info 320  [23:04:22.316] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 16.81623299792409
Info 321  [23:04:22.322] getCompletionData: Get current token: 0.007536999881267548
Info 322  [23:04:22.322] getCompletionData: Is inside comment: 0.03745799884200096
Info 323  [23:04:22.322] getCompletionData: Get previous token: 0.06190900132060051
Info 324  [23:04:22.322] getCompletionsAtPosition: isCompletionListBlocker: 0.038451001048088074
Info 325  [23:04:22.325] getExportInfoMap: cache hit
Info 326  [23:04:22.330] collectAutoImports: resolved 0 module specifiers, plus 27 ambient and 13 from cache
Info 327  [23:04:22.330] collectAutoImports: response is incomplete
Info 328  [23:04:22.330] collectAutoImports: 4.518838997930288
Info 329  [23:04:22.330] getCompletionData: Semantic work: 8.122124999761581
Info 330  [23:04:22.344] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 13.621585998684168
Info 331  [23:04:22.349] getCompletionData: Get current token: 0.00888899713754654
Info 332  [23:04:22.349] getCompletionData: Is inside comment: 0.027938999235630035
Info 333  [23:04:22.349] getCompletionData: Get previous token: 0.043907999992370605
Info 334  [23:04:22.349] getCompletionsAtPosition: isCompletionListBlocker: 0.013434000313282013
Info 335  [23:04:22.367] getExportInfoMap: cache hit
Info 336  [23:04:22.388] collectAutoImports: resolved 0 module specifiers, plus 27 ambient and 13 from cache
Info 337  [23:04:22.388] collectAutoImports: response is incomplete
Info 338  [23:04:22.388] collectAutoImports: 21.207561001181602
Info 339  [23:04:22.388] getCompletionData: Semantic work: 38.814908999949694
Info 340  [23:04:22.425] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 32.734329000115395
Info 341  [23:04:22.447] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 342  [23:04:22.457] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 70 structureChanged: false structureIsReused:: Completely Elapsed: 9.567573003470898ms
Info 343  [23:04:22.457] Different program with same set of files
Info 344  [23:04:22.457] getCompletionData: Get current token: 0.007769998162984848
Info 345  [23:04:22.457] getCompletionData: Is inside comment: 0.03336600214242935
Info 346  [23:04:22.457] getCompletionData: Get previous token: 0.026432998478412628
Info 347  [23:04:22.458] getCompletionsAtPosition: isCompletionListBlocker: 0.004030998796224594
Info 348  [23:04:22.471] getCompletionData: Semantic work: 13.593467000871897
Info 349  [23:04:22.484] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 11.795577000826597
Info 350  [23:04:23.033] getCompletionData: Get current token: 0.019473999738693237
Info 351  [23:04:23.033] getCompletionData: Is inside comment: 0.03911599889397621
Info 352  [23:04:23.033] getCompletionData: Get previous token: 0.03356900066137314
Info 353  [23:04:23.033] getCompletionsAtPosition: isCompletionListBlocker: 0.0032569989562034607
Info 354  [23:04:23.035] getCompletionData: Semantic work: 1.0892460010945797
Info 355  [23:04:25.310] getCompletionData: Get current token: 0.014670003205537796
Info 356  [23:04:25.310] getCompletionData: Is inside comment: 0.036747001111507416
Info 357  [23:04:25.310] getCompletionData: Get previous token: 0.03412099927663803
Info 358  [23:04:25.310] getCompletionsAtPosition: isCompletionListBlocker: 0.0034790001809597015
Info 359  [23:04:25.311] getCompletionData: Semantic work: 0.3967270031571388
Info 360  [23:04:26.969] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 361  [23:04:26.972] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 71 structureChanged: false structureIsReused:: Completely Elapsed: 3.549991998821497ms
Info 362  [23:04:26.972] Different program with same set of files
Info 363  [23:04:27.389] getCompletionData: Get current token: 0.03606700152158737
Info 364  [23:04:27.389] getCompletionData: Is inside comment: 0.016322001814842224
Info 365  [23:04:27.390] getCompletionData: Get previous token: 0.048913002014160156
Info 366  [23:04:27.390] getCompletionsAtPosition: isCompletionListBlocker: 0.0031530000269412994
Info 367  [23:04:27.399] getCompletionData: Semantic work: 9.080742999911308
Info 368  [23:04:27.999] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 369  [23:04:28.003] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 72 structureChanged: false structureIsReused:: Completely Elapsed: 4.073960997164249ms
Info 370  [23:04:28.003] Different program with same set of files
Info 371  [23:04:28.004] getCompletionData: Get current token: 0.04872199892997742
Info 372  [23:04:28.004] getCompletionData: Is inside comment: 0.047342997044324875
Info 373  [23:04:28.004] getCompletionData: Get previous token: 0.04532000049948692
Info 374  [23:04:28.004] getCompletionsAtPosition: isCompletionListBlocker: 0.004913002252578735
Info 375  [23:04:28.062] getCompletionData: Semantic work: 57.87625399976969
Info 376  [23:04:28.302] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 377  [23:04:28.307] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 73 structureChanged: false structureIsReused:: Completely Elapsed: 4.891712002456188ms
Info 378  [23:04:28.307] Different program with same set of files
Info 379  [23:04:29.120] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 380  [23:04:29.125] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 74 structureChanged: false structureIsReused:: Completely Elapsed: 5.2532310001552105ms
Info 381  [23:04:29.125] Different program with same set of files
Info 382  [23:04:29.674] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 383  [23:04:29.679] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 75 structureChanged: false structureIsReused:: Completely Elapsed: 4.618606999516487ms
Info 384  [23:04:29.679] Different program with same set of files
Info 385  [23:04:30.266] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 386  [23:04:30.273] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 76 structureChanged: false structureIsReused:: Completely Elapsed: 6.250586997717619ms
Info 387  [23:04:30.273] Different program with same set of files
Info 388  [23:04:32.526] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 389  [23:04:32.543] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 77 structureChanged: false structureIsReused:: Completely Elapsed: 17.42553500086069ms
Info 390  [23:04:32.544] Different program with same set of files
Info 391  [23:04:32.544] getCompletionData: Get current token: 0.008267998695373535
Info 392  [23:04:32.544] getCompletionData: Is inside comment: 0.004570998251438141
Info 393  [23:04:32.544] getCompletionData: Get previous token: 0.05167900025844574
Info 394  [23:04:32.545] getCompletionsAtPosition: isCompletionListBlocker: 0.04586600139737129
Info 395  [23:04:32.551] getExportInfoMap: cache hit
Info 396  [23:04:32.588] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 397  [23:04:32.588] collectAutoImports: response is complete
Info 398  [23:04:32.589] collectAutoImports: 37.323318999260664
Info 399  [23:04:32.589] getCompletionData: Semantic work: 43.454603001475334
Info 400  [23:04:32.601] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 11.862704999744892
Info 401  [23:04:32.610] getCompletionData: Get current token: 0.009377997368574142
Info 402  [23:04:32.610] getCompletionData: Is inside comment: 0.004254002124071121
Info 403  [23:04:32.610] getCompletionData: Get previous token: 0.04937699809670448
Info 404  [23:04:32.610] getCompletionsAtPosition: isCompletionListBlocker: 0.014329001307487488
Info 405  [23:04:32.614] getExportInfoMap: cache hit
Info 406  [23:04:32.618] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 407  [23:04:32.618] collectAutoImports: response is complete
Info 408  [23:04:32.618] collectAutoImports: 3.6892360001802444
Info 409  [23:04:32.618] getCompletionData: Semantic work: 8.51714800298214
Info 410  [23:04:32.634] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 12.063566002994776
Info 411  [23:04:32.638] getCompletionData: Get current token: 0.008220002055168152
Info 412  [23:04:32.639] getCompletionData: Is inside comment: 0.00400799885392189
Info 413  [23:04:32.639] getCompletionData: Get previous token: 0.04720599949359894
Info 414  [23:04:32.639] getCompletionsAtPosition: isCompletionListBlocker: 0.013098999857902527
Info 415  [23:04:32.642] getExportInfoMap: cache hit
Info 416  [23:04:32.644] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 417  [23:04:32.644] collectAutoImports: response is complete
Info 418  [23:04:32.644] collectAutoImports: 2.1187619976699352
Info 419  [23:04:32.644] getCompletionData: Semantic work: 5.395844999700785
Info 420  [23:04:32.656] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 11.6298399977386
Info 421  [23:04:32.664] getCompletionData: Get current token: 0.008444998413324356
Info 422  [23:04:32.664] getCompletionData: Is inside comment: 0.003966998308897018
Info 423  [23:04:32.664] getCompletionData: Get previous token: 0.04550500214099884
Info 424  [23:04:32.664] getCompletionsAtPosition: isCompletionListBlocker: 0.013121001422405243
Info 425  [23:04:32.668] getExportInfoMap: cache hit
Info 426  [23:04:32.671] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 427  [23:04:32.671] collectAutoImports: response is complete
Info 428  [23:04:32.671] collectAutoImports: 2.907762996852398
Info 429  [23:04:32.671] getCompletionData: Semantic work: 7.204099997878075
Info 430  [23:04:32.678] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.464354000985622
Info 431  [23:04:32.690] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 432  [23:04:32.696] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 78 structureChanged: false structureIsReused:: Completely Elapsed: 5.6178989969193935ms
Info 433  [23:04:32.696] Different program with same set of files
Info 434  [23:04:32.697] getCompletionData: Get current token: 0.012961000204086304
Info 435  [23:04:32.697] getCompletionData: Is inside comment: 0.006717998534440994
Info 436  [23:04:32.698] getCompletionData: Get previous token: 0.06276499852538109
Info 437  [23:04:32.698] getCompletionsAtPosition: isCompletionListBlocker: 0.027649998664855957
Info 438  [23:04:32.703] getExportInfoMap: cache hit
Info 439  [23:04:32.731] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 440  [23:04:32.731] collectAutoImports: response is complete
Info 441  [23:04:32.731] collectAutoImports: 28.45636500045657
Info 442  [23:04:32.732] getCompletionData: Semantic work: 34.007346998900175
Info 443  [23:04:32.738] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.9584110006690025
Info 444  [23:04:32.748] getCompletionData: Get current token: 0.011743001639842987
Info 445  [23:04:32.748] getCompletionData: Is inside comment: 0.009890999644994736
Info 446  [23:04:32.748] getCompletionData: Get previous token: 0.08597499877214432
Info 447  [23:04:32.748] getCompletionsAtPosition: isCompletionListBlocker: 0.030782997608184814
Info 448  [23:04:32.752] getExportInfoMap: cache hit
Info 449  [23:04:32.755] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 450  [23:04:32.755] collectAutoImports: response is complete
Info 451  [23:04:32.756] collectAutoImports: 3.2584680020809174
Info 452  [23:04:32.756] getCompletionData: Semantic work: 7.930491000413895
